Dtl_ShiftID_1,Dtl_TimeStamp_2,Dtl_Eqmt_3,Dtl_Eqmttype_4,Dtl_Duration_5,Dtl_ExpectedDuration_6,Dtl_Pit_7,Dtl_Reason_8,Dtl_FuelLevel_9
260816002,8/16/2026 8:01:47 PM,T103,Cat 797,18,780,MRM,FUEL&LUBE,14.815
260816002,8/16/2026 8:02:05 PM,T103,Cat 797,61,300,MRM,WAIT FOR FUEL BAY,14.815
260816002,8/16/2026 8:03:06 PM,T103,Cat 797,788,780,MRM,FUEL&LUBE,14.815
260816002,8/16/2026 8:13:18 PM,T147,Cat 797,673,780,JPM,FUEL&LUBE,
260816002,8/16/2026 8:24:52 PM,T147,Cat 797,1,780,JPM,FUEL&LUBE,
260816002,8/16/2026 8:31:12 PM,T164,Cat 797,808,780,MRM,FUEL&LUBE,19.055
260816002,8/16/2026 8:37:45 PM,T468,Cat 785,12,780,MRM,FUEL&LUBE,37.565
260816002,8/16/2026 8:37:57 PM,T468,Cat 785,117,300,MRM,WAIT FOR FUEL BAY,37.565
260816002,8/16/2026 8:39:54 PM,T468,Cat 785,482,780,MRM,FUEL&LUBE,37.565
260816002,8/16/2026 9:10:26 PM,T111,Cat 797,849,780,MRM,FUEL&LUBE,19.77
260816002,8/16/2026 9:13:57 PM,T158,Cat 797,69,780,JPM,FUEL&LUBE,23.005
260816002,8/16/2026 9:14:04 PM,T133,Cat 797,747,780,MRM,FUEL&LUBE,163.85
260816002,8/16/2026 9:15:06 PM,T158,Cat 797,756,780,JPM,FUEL&LUBE,23.005
260816002,8/16/2026 9:19:23 PM,T470,Cat 785,6,780,MRM,FUEL&LUBE,163.855
260816002,8/16/2026 9:19:29 PM,T470,Cat 785,350,300,MRM,WAIT FOR FUEL BAY,163.855
260816002,8/16/2026 9:20:11 PM,T106,Cat 797,1179,780,MRM,FUEL&LUBE,15.495
260816002,8/16/2026 9:25:19 PM,T470,Cat 785,424,780,MRM,FUEL&LUBE,163.855
260816002,8/16/2026 9:35:28 PM,T102,Cat 797,3,780,JPM,FUEL&LUBE,21.195
260816002,8/16/2026 9:35:31 PM,T102,Cat 797,104,300,JPM,WAIT FOR FUEL BAY,21.195
260816002,8/16/2026 9:37:15 PM,T102,Cat 797,619,780,JPM,FUEL&LUBE,21.195
260816002,8/16/2026 9:47:53 PM,T460,Cat 785,5,780,MRM,FUEL&LUBE,37.725
260816002,8/16/2026 9:47:58 PM,T460,Cat 785,36,300,MRM,WAIT FOR FUEL BAY,37.725
260816002,8/16/2026 10:01:08 PM,T168,Cat 797,908,780,JPM,FUEL&LUBE,
260816002,8/16/2026 10:05:07 PM,T109,Cat 797,870,780,MRM,FUEL&LUBE,23.765
260816002,8/16/2026 10:23:41 PM,T139,Cat 797,94,300,JPM,WAIT FOR FUEL BAY,23.515
260816002,8/16/2026 10:25:15 PM,T139,Cat 797,791,780,JPM,FUEL&LUBE,23.005
260816002,8/16/2026 10:27:18 PM,T116,Cat 797,862,780,MRM,FUEL&LUBE,21.905
260816002,8/16/2026 10:38:27 PM,T139,Cat 797,2,780,JPM,FUEL&LUBE,23.135
260816002,8/16/2026 10:45:21 PM,T472,Cat 785,522,780,MRM,FUEL&LUBE,21.81
260816002,8/16/2026 10:47:57 PM,T101,Cat 797,826,780,MRM,FUEL&LUBE,14.14
260816002,8/16/2026 10:53:41 PM,T141,Cat 797,1163,780,JPM,FUEL&LUBE,29.965
260816002,8/16/2026 11:21:54 PM,T152,Cat 797,55,300,JPM,WAIT FOR FUEL BAY,20.245
260816002,8/16/2026 11:22:53 PM,T152,Cat 797,673,780,JPM,FUEL&LUBE,20.245
260816002,8/16/2026 11:28:38 PM,T115,Cat 797,96,780,MRM,FUEL&LUBE,15.85
260816002,8/16/2026 11:30:14 PM,T115,Cat 797,1286,780,MRM,FUEL&LUBE,15.255
260816002,8/16/2026 11:34:17 PM,T152,Cat 797,2,780,JPM,FUEL&LUBE,163.85
260816002,8/16/2026 11:41:54 PM,T471,Cat 785,687,780,MRM,FUEL&LUBE,26.865
260816002,8/16/2026 11:47:15 PM,T167,Cat 797,3,780,MRM,FUEL&LUBE,14.505
260816002,8/16/2026 11:47:18 PM,T167,Cat 797,330,300,MRM,WAIT FOR FUEL BAY,14.505
260816002,8/16/2026 11:52:50 PM,T167,Cat 797,1209,780,MRM,FUEL&LUBE,14.42
260816002,8/17/2026 12:02:13 AM,T150,Cat 797,92,780,JPM,FUEL&LUBE,25.915
260816002,8/17/2026 12:03:45 AM,T150,Cat 797,31,780,JPM,FUEL&LUBE,24.905
260816002,8/17/2026 12:07:09 AM,T150,Cat 797,521,780,JPM,FUEL&LUBE,24.905
260816002,8/17/2026 12:10:20 AM,T136,Cat 797,1033,780,MRM,FUEL&LUBE,18.82
260816002,8/17/2026 12:21:09 AM,T144,Cat 797,873,780,JPM,FUEL&LUBE,
260816002,8/17/2026 12:25:27 AM,T127,Cat 797,114,780,MRM,FUEL&LUBE,73.265
260816002,8/17/2026 12:26:46 AM,T465,Cat 785,728,780,MRM,FUEL&LUBE,23.955
260816002,8/17/2026 12:27:21 AM,T127,Cat 797,870,780,MRM,FUEL&LUBE,71.9
260816002,8/17/2026 12:49:01 AM,T122,Cat 797,658,780,MRM,FUEL&LUBE,23.005
260816002,8/17/2026 12:49:09 AM,T157,Cat 797,1017,780,MRM,FUEL&LUBE,18.94
260816002,8/17/2026 12:57:57 AM,T171,Cat 797,945,780,JPM,FUEL&LUBE,
260816002,8/17/2026 1:00:24 AM,T108,Cat 797,19,780,MRM,FUEL&LUBE,14.715
260816002,8/17/2026 1:00:43 AM,T108,Cat 797,760,300,MRM,WAIT FOR FUEL BAY,14.715
260816002,8/17/2026 1:21:21 AM,T113,Cat 797,64,780,MRM,FUEL&LUBE,23.89
260816002,8/17/2026 1:22:25 AM,T113,Cat 797,741,780,MRM,FUEL&LUBE,23.89
260816002,8/17/2026 1:27:08 AM,T135,Cat 797,1008,780,MRM,FUEL&LUBE,14.86
260816002,8/17/2026 1:43:52 AM,T118,Cat 797,762,780,MRM,FUEL&LUBE,163.85
260816002,8/17/2026 2:05:16 AM,T468,Cat 785,46,780,MRM,FUEL&LUBE,66.72
260816002,8/17/2026 2:06:02 AM,T468,Cat 785,81,300,MRM,WAIT FOR FUEL BAY,66.72
260816002,8/17/2026 2:07:23 AM,T468,Cat 785,587,780,MRM,FUEL&LUBE,67.245
260816002,8/17/2026 2:10:28 AM,T107,Cat 797,909,780,MRM,FUEL&LUBE,21.315
260816002,8/17/2026 2:13:01 AM,T153,Cat 797,384,300,MRM,WAIT FOR FUEL BAY,14.41
260816002,8/17/2026 2:19:25 AM,T153,Cat 797,760,780,MRM,FUEL&LUBE,14.41
260816002,8/17/2026 2:23:42 AM,T118,Cat 797,37,780,MRM,FUEL&LUBE,1.905
260816002,8/17/2026 2:25:26 AM,T104,Cat 797,12,780,MRM,FUEL&LUBE,14.675
260816002,8/17/2026 2:25:38 AM,T104,Cat 797,109,300,MRM,WAIT FOR FUEL BAY,14.675
260816002,8/17/2026 2:27:27 AM,T104,Cat 797,741,780,MRM,FUEL&LUBE,14.675
260816002,8/17/2026 2:32:08 AM,T153,Cat 797,1,780,MRM,FUEL&LUBE,91.17
260816002,8/17/2026 2:46:32 AM,T134,Cat 797,781,780,JPM,FUEL&LUBE,30.475
260816002,8/17/2026 2:55:39 AM,T132,Cat 797,649,780,MRM,FUEL&LUBE,163.85
260816002,8/17/2026 3:00:05 AM,T114,Cat 797,51,780,MRM,FUEL&LUBE,19.53
260816002,8/17/2026 3:00:56 AM,T114,Cat 797,903,780,MRM,FUEL&LUBE,19.53
260816002,8/17/2026 3:01:14 AM,T121,Cat 797,22,780,MRM,FUEL&LUBE,163.85
260816002,8/17/2026 3:01:36 AM,T121,Cat 797,360,300,MRM,WAIT FOR FUEL BAY,163.85
260816002,8/17/2026 3:07:36 AM,T121,Cat 797,730,780,MRM,FUEL&LUBE,163.85
260816002,8/17/2026 3:09:24 AM,T118,Cat 797,9,780,MRM,FUEL&LUBE,1.905
260816002,8/17/2026 3:09:33 AM,T118,Cat 797,305,300,MRM,WAIT FOR FUEL BAY,1.905
260816002,8/17/2026 3:10:33 AM,T161,Cat 797,783,780,JPM,FUEL&LUBE,25.285
260816002,8/17/2026 3:29:09 AM,T154,Cat 797,793,780,JPM,FUEL&LUBE,23.765
260816002,8/17/2026 3:38:32 AM,T138,Cat 797,944,780,MRM,FUEL&LUBE,15.615
260816002,8/17/2026 3:42:22 AM,T117,Cat 797,984,780,MRM,FUEL&LUBE,16.68
260816002,8/17/2026 3:58:57 AM,T110,Cat 797,983,780,MRM,FUEL&LUBE,14.35
260816002,8/17/2026 3:59:06 AM,T131,Cat 797,993,780,MRM,FUEL&LUBE,31.665
260816002,8/17/2026 4:04:06 AM,T156,Cat 797,1044,780,JPM,FUEL&LUBE,31
260816002,8/17/2026 4:21:31 AM,T156,Cat 797,2,780,JPM,FUEL&LUBE,99.305
260816002,8/17/2026 4:25:41 AM,T126,Cat 797,876,780,MRM,FUEL&LUBE,19.295
260816002,8/17/2026 4:30:41 AM,T456,Cat 785,524,780,MRM,FUEL&LUBE,31.35
260816002,8/17/2026 4:32:29 AM,T129,Cat 797,1132,780,MRM,FUEL&LUBE,17.99
260816002,8/17/2026 4:55:31 AM,T474,Cat 785,443,780,JPM,FUEL&LUBE,36.61
260816002,8/17/2026 5:32:04 AM,T124,Cat 797,882,780,MRM,FUEL&LUBE,20.6
260816002,8/17/2026 5:38:37 AM,T160,Cat 797,22,780,MRM,FUEL&LUBE,19.055
260816002,8/17/2026 5:38:59 AM,T160,Cat 797,582,300,MRM,WAIT FOR FUEL BAY,19.055
260816002,8/17/2026 5:48:41 AM,T160,Cat 797,679,780,MRM,FUEL&LUBE,19.53
260816002,8/17/2026 5:53:41 AM,T123,Cat 797,379,780,MRM,FUEL&LUBE,14.395
260817001,8/17/2026 6:00:00 AM,T123,Cat 797,368,780,MRM,FUEL&LUBE,14.295
260817001,8/17/2026 6:00:00 AM,T160,Cat 797,189,780,MRM,FUEL&LUBE,27.565
260817001,8/17/2026 6:21:25 AM,T162,Cat 797,865,780,MRM,FUEL&LUBE,16.8
260817001,8/17/2026 6:25:19 AM,T128,Cat 797,1415,780,MRM,FUEL&LUBE,21.43
260817001,8/17/2026 6:37:36 AM,T458,Cat 785,711,780,JPM,FUEL&LUBE,33.425
260817001,8/17/2026 6:39:32 AM,T151,Cat 797,1579,780,MRM,FUEL&LUBE,20.125
260817001,8/17/2026 6:44:38 AM,T166,Cat 797,7,780,MRM,FUEL&LUBE,21.43
260817001,8/17/2026 6:44:45 AM,T166,Cat 797,235,300,MRM,WAIT FOR FUEL BAY,19.89
260817001,8/17/2026 6:48:40 AM,T166,Cat 797,903,780,MRM,FUEL&LUBE,19.89
260817001,8/17/2026 7:12:13 AM,T165,Cat 797,716,780,JPM,FUEL&LUBE,23.64
260817001,8/17/2026 7:14:12 AM,T130,Cat 797,13,780,MRM,FUEL&LUBE,21.315
260817001,8/17/2026 7:14:25 AM,T130,Cat 797,907,780,MRM,FUEL&LUBE,21.315
260817001,8/17/2026 7:19:22 AM,T110,Cat 797,1216,780,MRM,FUEL&LUBE,87.93
260817001,8/17/2026 4:48:42 PM,T472,Cat 785,634,300,MRM,WAIT FOR FUEL BAY,27.63
260817001,8/17/2026 4:49:10 PM,T156,Cat 797,844,780,JPM,FUEL&LUBE,26.045
260817001,8/17/2026 4:59:28 PM,T472,Cat 785,4,780,MRM,FUEL&LUBE,27.63
260817001,8/17/2026 5:25:26 PM,T131,Cat 797,994,300,MRM,WAIT FOR FUEL BAY,31.665
260817001,8/17/2026 5:25:53 PM,T138,Cat 797,1040,780,MRM,FUEL&LUBE,19.295
260817001,8/17/2026 5:36:55 PM,T458,Cat 785,3,780,JPM,FUEL&LUBE,36.29
260817001,8/17/2026 5:42:00 PM,T131,Cat 797,89,780,MRM,FUEL&LUBE,31.665
260817001,8/17/2026 5:44:31 PM,T121,Cat 797,805,780,MRM,FUEL&LUBE,163.85
260817001,8/17/2026 5:47:00 PM,T133,Cat 797,780,780,MRM,FUEL&LUBE,163.85
260817001,8/17/2026 5:51:17 PM,T130,Cat 797,4,780,MRM,FUEL&LUBE,42.615
260817001,8/17/2026 5:51:21 PM,T130,Cat 797,519,300,MRM,WAIT FOR FUEL BAY,42.615
260817001,8/17/2026 5:56:54 PM,T458,Cat 785,1,780,JPM,FUEL&LUBE,34.7
260817002,8/17/2026 6:00:00 PM,T130,Cat 797,26,300,MRM,WAIT FOR FUEL BAY,40.505
260817002,8/17/2026 6:00:00 PM,T133,Cat 797,22,780,MRM,FUEL&LUBE,163.85
260817002,8/17/2026 6:00:26 PM,T130,Cat 797,844,780,MRM,FUEL&LUBE,40.505
260817002,8/17/2026 6:10:16 PM,T151,Cat 797,104,780,MRM,FUEL&LUBE,25.79
260817002,8/17/2026 6:12:00 PM,T151,Cat 797,815,780,MRM,FUEL&LUBE,24.525
260817002,8/17/2026 6:18:12 PM,T458,Cat 785,31,780,JPM,FUEL&LUBE,31.99
260817002,8/17/2026 6:18:43 PM,T458,Cat 785,205,300,JPM,WAIT FOR FUEL BAY,31.99
260817002,8/17/2026 6:22:08 PM,T458,Cat 785,371,780,JPM,FUEL&LUBE,31.99
260817002,8/17/2026 6:36:33 PM,T160,Cat 797,783,780,MRM,FUEL&LUBE,19.89
260817002,8/17/2026 6:46:19 PM,T162,Cat 797,849,780,MRM,FUEL&LUBE,17.63
260817002,8/17/2026 6:55:49 PM,T128,Cat 797,1445,780,MRM,FUEL&LUBE,14.52
260817002,8/17/2026 7:06:20 PM,T165,Cat 797,784,780,JPM,FUEL&LUBE,27.31
260817002,8/17/2026 7:34:21 PM,T469,Cat 785,586,780,MRM,FUEL&LUBE,30.715
260817002,8/17/2026 7:39:11 PM,T137,Cat 797,902,780,JPM,FUEL&LUBE,26.675
260817002,8/17/2026 7:45:06 PM,T152,Cat 797,5,780,JPM,FUEL&LUBE,25.41
260817002,8/17/2026 7:45:11 PM,T152,Cat 797,310,300,JPM,WAIT FOR FUEL BAY,25.41
260817002,8/17/2026 7:50:21 PM,T152,Cat 797,188,300,JPM,WAIT FOR FUEL BAY,25.03
260817002,8/17/2026 7:51:59 PM,T460,Cat 785,1073,780,MRM,FUEL&LUBE,31.35
260817002,8/17/2026 7:53:29 PM,T152,Cat 797,786,780,JPM,FUEL&LUBE,24.4
260817002,8/17/2026 8:35:01 PM,T113,Cat 797,677,780,MRM,FUEL&LUBE,20.005
260817002,8/17/2026 8:37:32 PM,T119,Cat 797,8,780,MRM,FUEL&LUBE,23.765
260817002,8/17/2026 8:37:40 PM,T119,Cat 797,109,300,MRM,WAIT FOR FUEL BAY,23.765
260817002,8/17/2026 8:39:29 PM,T119,Cat 797,1024,780,MRM,FUEL&LUBE,22.755
260817002,8/17/2026 9:02:33 PM,T118,Cat 797,71,780,MRM,FUEL&LUBE,18.7
260817002,8/17/2026 9:03:44 PM,T118,Cat 797,592,780,MRM,FUEL&LUBE,163.85
260817002,8/17/2026 9:05:40 PM,T122,Cat 797,747,780,MRM,FUEL&LUBE,24.02
260817002,8/17/2026 9:16:16 PM,T166,Cat 797,871,780,MRM,FUEL&LUBE,14.87
260817002,8/17/2026 9:18:50 PM,T147,Cat 797,858,780,JPM,FUEL&LUBE,
260817002,8/17/2026 9:29:37 PM,T140,Cat 797,23,780,MRM,FUEL&LUBE,22.145
260817002,8/17/2026 9:30:00 PM,T140,Cat 797,34,300,MRM,WAIT FOR FUEL BAY,20.84
260817002,8/17/2026 9:30:34 PM,T140,Cat 797,834,780,MRM,FUEL&LUBE,20.84
260817002,8/17/2026 9:33:28 PM,T112,Cat 797,870,780,MRM,FUEL&LUBE,38.965
260817002,8/17/2026 9:54:35 PM,T153,Cat 797,864,780,MRM,FUEL&LUBE,15.85
260817002,8/17/2026 9:55:22 PM,T139,Cat 797,959,780,JPM,FUEL&LUBE,28.955
260817002,8/17/2026 10:02:13 PM,T106,Cat 797,848,780,MRM,FUEL&LUBE,15.02
260817002,8/17/2026 10:29:57 PM,T104,Cat 797,766,780,MRM,FUEL&LUBE,24.27
260817002,8/17/2026 10:37:17 PM,T474,Cat 785,554,780,JPM,FUEL&LUBE,33.58
260817002,8/17/2026 10:37:30 PM,T466,Cat 785,12,780,MRM,FUEL&LUBE,86.06
260817002,8/17/2026 10:37:42 PM,T466,Cat 785,75,300,MRM,WAIT FOR FUEL BAY,86.06
260817002,8/17/2026 10:45:13 PM,T108,Cat 797,777,780,MRM,FUEL&LUBE,14.745
260817002,8/17/2026 10:50:05 PM,T470,Cat 785,694,780,MRM,FUEL&LUBE,163.855
260817002,8/17/2026 10:53:25 PM,T466,Cat 785,10,780,MRM,FUEL&LUBE,86.06
260817002,8/17/2026 10:58:31 PM,T475,Cat 793,1978,780,MRM,FUEL&LUBE,75.96
260817002,8/17/2026 11:10:33 PM,T149,Cat 797,891,780,JPM,FUEL&LUBE,
260817002,8/17/2026 11:26:18 PM,T110,Cat 797,6,780,MRM,FUEL&LUBE,18.225
260817002,8/17/2026 11:26:24 PM,T110,Cat 797,370,300,MRM,WAIT FOR FUEL BAY,18.225
260817002,8/17/2026 11:30:05 PM,T456,Cat 785,208,780,MRM,FUEL&LUBE,24.26
260817002,8/17/2026 11:32:25 PM,T102,Cat 797,124,780,JPM,FUEL&LUBE,21.55
260817002,8/17/2026 11:32:34 PM,T110,Cat 797,765,780,MRM,FUEL&LUBE,17.63
260817002,8/17/2026 11:34:29 PM,T102,Cat 797,613,780,JPM,FUEL&LUBE,21.55
260817002,8/18/2026 12:04:15 AM,T168,Cat 797,1012,780,JPM,FUEL&LUBE,
260817002,8/18/2026 12:29:57 AM,T463,Cat 785,109,780,JPM,FUEL&LUBE,34.7
260817002,8/18/2026 12:31:46 AM,T463,Cat 785,646,780,JPM,FUEL&LUBE,34.7
260817002,8/18/2026 12:32:45 AM,T158,Cat 797,14,780,JPM,FUEL&LUBE,17.63
260817002,8/18/2026 12:32:59 AM,T158,Cat 797,534,300,JPM,WAIT FOR FUEL BAY,17.63
260817002,8/18/2026 12:34:43 AM,T454,Cat 789,934,780,MRM,FUEL&LUBE,33.405
260817002,8/18/2026 12:35:28 AM,T107,Cat 797,859,780,MRM,FUEL&LUBE,21.075
260817002,8/18/2026 12:43:10 AM,T158,Cat 797,817,780,JPM,FUEL&LUBE,16.92
260817002,8/18/2026 12:59:14 AM,T144,Cat 797,93,780,JPM,FUEL&LUBE,
260817002,8/18/2026 1:00:47 AM,T144,Cat 797,788,780,JPM,FUEL&LUBE,
260817002,8/18/2026 1:07:32 AM,T126,Cat 797,1130,780,MRM,FUEL&LUBE,20.955
260817002,8/18/2026 1:16:50 AM,T101,Cat 797,811,780,MRM,FUEL&LUBE,18.225
260817002,8/18/2026 1:30:22 AM,T123,Cat 797,69,780,MRM,FUEL&LUBE,14.845
260817002,8/18/2026 1:31:31 AM,T123,Cat 797,608,780,MRM,FUEL&LUBE,14.845
260817002,8/18/2026 1:46:40 AM,T111,Cat 797,872,780,MRM,FUEL&LUBE,23.64
260817002,8/18/2026 2:08:04 AM,T167,Cat 797,829,780,MRM,FUEL&LUBE,15.255
260817002,8/18/2026 2:36:13 AM,T115,Cat 797,103,780,MRM,FUEL&LUBE,14.73
260817002,8/18/2026 2:37:45 AM,T129,Cat 797,856,780,MRM,FUEL&LUBE,14.605
260817002,8/18/2026 2:37:56 AM,T115,Cat 797,870,780,MRM,FUEL&LUBE,14.73
260817002,8/18/2026 2:38:14 AM,T117,Cat 797,10,780,MRM,FUEL&LUBE,14.885
260817002,8/18/2026 2:38:24 AM,T117,Cat 797,1021,300,MRM,WAIT FOR FUEL BAY,14.885
260817002,8/18/2026 2:43:21 AM,T116,Cat 797,577,300,MRM,WAIT FOR FUEL BAY,17.63
260817002,8/18/2026 2:46:08 AM,T118,Cat 797,1326,780,MRM,FUEL&LUBE,163.85
260817002,8/18/2026 2:53:58 AM,T116,Cat 797,782,780,MRM,FUEL&LUBE,16.92
260817002,8/18/2026 3:00:21 AM,T132,Cat 797,1261,780,MRM,FUEL&LUBE,163.85
260817002,8/18/2026 3:07:41 AM,T134,Cat 797,4,780,JPM,FUEL&LUBE,26.55
260817002,8/18/2026 3:07:45 AM,T134,Cat 797,43,300,JPM,WAIT FOR FUEL BAY,26.55
260817002,8/18/2026 3:08:28 AM,T134,Cat 797,582,780,JPM,FUEL&LUBE,26.55
260817002,8/18/2026 3:08:45 AM,T117,Cat 797,815,780,MRM,FUEL&LUBE,14.745
260817002,8/18/2026 3:23:36 AM,T109,Cat 797,1031,780,MRM,FUEL&LUBE,14.66
260817002,8/18/2026 3:31:57 AM,T471,Cat 785,579,780,MRM,FUEL&LUBE,26.25
260817002,8/18/2026 3:36:35 AM,T121,Cat 797,364,300,MRM,WAIT FOR FUEL BAY,163.85
260817002,8/18/2026 3:42:40 AM,T121,Cat 797,608,780,MRM,FUEL&LUBE,163.85
260817002,8/18/2026 3:44:19 AM,T161,Cat 797,90,780,JPM,FUEL&LUBE,26.675
260817002,8/18/2026 3:45:49 AM,T161,Cat 797,725,780,JPM,FUEL&LUBE,26.675
260817002,8/18/2026 3:48:29 AM,T133,Cat 797,1143,780,MRM,FUEL&LUBE,163.85
260817002,8/18/2026 4:14:18 AM,T114,Cat 797,903,780,MRM,FUEL&LUBE,14.62
260817002,8/18/2026 4:16:49 AM,T150,Cat 797,903,780,JPM,FUEL&LUBE,25.915
260817002,8/18/2026 4:18:43 AM,T465,Cat 785,197,780,MRM,FUEL&LUBE,27.935
260817002,8/18/2026 4:22:00 AM,T465,Cat 785,804,780,MRM,FUEL&LUBE,27.935
260817002,8/18/2026 4:25:16 AM,T136,Cat 797,11,780,MRM,FUEL&LUBE,14.79
260817002,8/18/2026 4:25:27 AM,T136,Cat 797,443,300,MRM,WAIT FOR FUEL BAY,14.79
260817002,8/18/2026 4:32:50 AM,T136,Cat 797,1070,780,MRM,FUEL&LUBE,14.69
260817002,8/18/2026 4:35:36 AM,T124,Cat 797,38,780,MRM,FUEL&LUBE,16.92
260817002,8/18/2026 4:36:14 AM,T124,Cat 797,216,300,MRM,WAIT FOR FUEL BAY,16.92
260817002,8/18/2026 4:39:50 AM,T124,Cat 797,834,780,MRM,FUEL&LUBE,18.105
260817002,8/18/2026 4:45:14 AM,T458,Cat 785,425,780,JPM,FUEL&LUBE,36.45
260817002,8/18/2026 5:38:12 AM,T131,Cat 797,739,780,MRM,FUEL&LUBE,22.38
260817002,8/18/2026 5:40:51 AM,T135,Cat 797,1010,780,MRM,FUEL&LUBE,16.8
260817002,8/18/2026 5:48:12 AM,T113,Cat 797,155,300,MRM,WAIT FOR FUEL BAY,20.72
260817002,8/18/2026 5:50:47 AM,T113,Cat 797,553,780,MRM,FUEL&LUBE,20.72
260818001,8/18/2026 6:00:00 AM,T113,Cat 797,183,780,MRM,FUEL&LUBE,19.89
260818001,8/18/2026 6:02:55 AM,T128,Cat 797,749,780,MRM,FUEL&LUBE,26.425
260818001,8/18/2026 6:03:05 AM,T113,Cat 797,2,780,MRM,FUEL&LUBE,43.18
260818001,8/18/2026 6:04:56 AM,T138,Cat 797,10,780,MRM,FUEL&LUBE,22.625
260818001,8/18/2026 6:05:06 AM,T138,Cat 797,82,300,MRM,WAIT FOR FUEL BAY,22.625
260818001,8/18/2026 6:06:28 AM,T138,Cat 797,853,780,MRM,FUEL&LUBE,22.265
260818001,8/18/2026 6:32:54 AM,T156,Cat 797,23,780,JPM,FUEL&LUBE,22.5
260818001,8/18/2026 6:33:17 AM,T156,Cat 797,132,300,JPM,WAIT FOR FUEL BAY,22.5
260818001,8/18/2026 6:34:04 AM,T153,Cat 797,847,780,MRM,FUEL&LUBE,24.145
260818001,8/18/2026 6:35:29 AM,T156,Cat 797,821,780,JPM,FUEL&LUBE,22.5
260818001,8/18/2026 6:43:43 AM,T122,Cat 797,662,780,MRM,FUEL&LUBE,23.64
260818001,8/18/2026 7:02:56 AM,T459,Cat 785,7,780,JPM,FUEL&LUBE,34.54
260818001,8/18/2026 7:03:03 AM,T459,Cat 785,41,300,JPM,WAIT FOR FUEL BAY,34.54
260818001,8/18/2026 7:03:44 AM,T459,Cat 785,432,780,JPM,FUEL&LUBE,34.54
260818001,8/18/2026 7:04:49 AM,T151,Cat 797,882,780,MRM,FUEL&LUBE,23.64
260818001,8/18/2026 7:07:13 AM,T152,Cat 797,1080,780,JPM,FUEL&LUBE,17.395
260818001,8/18/2026 7:18:15 AM,T157,Cat 797,858,780,MRM,FUEL&LUBE,22.025
260818001,8/18/2026 7:22:22 AM,T468,Cat 785,977,300,MRM,WAIT FOR FUEL BAY,27.935
260818001,8/18/2026 7:24:25 AM,T130,Cat 797,909,780,MRM,FUEL&LUBE,21.195
260818001,8/18/2026 7:33:21 AM,T160,Cat 797,28,780,MRM,FUEL&LUBE,19.53
260818001,8/18/2026 7:33:49 AM,T160,Cat 797,862,780,MRM,FUEL&LUBE,19.53
260818001,8/18/2026 7:35:30 AM,T154,Cat 797,837,780,JPM,FUEL&LUBE,18.225
260818001,8/18/2026 7:38:39 AM,T468,Cat 785,540,780,MRM,FUEL&LUBE,27.17
260818001,8/18/2026 7:47:43 AM,T468,Cat 785,1,780,MRM,FUEL&LUBE,28.55
260818001,8/18/2026 8:04:27 AM,T171,Cat 797,1165,780,JPM,FUEL&LUBE,
260818001,8/18/2026 8:26:44 AM,T460,Cat 785,494,780,MRM,FUEL&LUBE,35.335
260818001,8/18/2026 8:50:12 AM,T165,Cat 797,1028,780,JPM,FUEL&LUBE,23.005
260818001,8/18/2026 9:00:23 AM,T104,Cat 797,699,780,MRM,FUEL&LUBE,19.055
260818001,8/18/2026 9:04:05 AM,T469,Cat 785,697,780,MRM,FUEL&LUBE,23.955
260818001,8/18/2026 9:07:35 AM,T472,Cat 785,1277,780,MRM,FUEL&LUBE,86.06
260818001,8/18/2026 9:31:07 AM,T108,Cat 797,902,780,MRM,FUEL&LUBE,17.63
260818001,8/18/2026 9:33:25 AM,T102,Cat 797,43,780,JPM,FUEL&LUBE,16.445
260818001,8/18/2026 9:34:08 AM,T102,Cat 797,693,780,JPM,FUEL&LUBE,16.445
260818001,8/18/2026 9:37:34 AM,T119,Cat 797,842,780,MRM,FUEL&LUBE,22.88
260818001,8/18/2026 9:43:16 AM,T168,Cat 797,1018,780,JPM,FUEL&LUBE,
260818001,8/18/2026 9:44:08 AM,T163,Cat 797,8,780,MRM,FUEL&LUBE,22.755
260818001,8/18/2026 9:44:16 AM,T163,Cat 797,158,300,MRM,WAIT FOR FUEL BAY,22.755
260818001,8/18/2026 9:46:54 AM,T163,Cat 797,727,780,MRM,FUEL&LUBE,22.145
260818001,8/18/2026 10:03:50 AM,T149,Cat 797,1018,780,JPM,FUEL&LUBE,
260818001,8/18/2026 10:30:20 AM,T106,Cat 797,1014,780,MRM,FUEL&LUBE,15.73
260818001,8/18/2026 10:31:37 AM,T112,Cat 797,876,780,MRM,FUEL&LUBE,163.85
260818001,8/18/2026 10:36:07 AM,T137,Cat 797,886,780,JPM,FUEL&LUBE,14.76
260818001,8/18/2026 10:42:27 AM,T118,Cat 797,310,300,MRM,WAIT FOR FUEL BAY,163.85
260818001,8/18/2026 10:47:38 AM,T118,Cat 797,977,780,MRM,FUEL&LUBE,163.85
260818001,8/18/2026 10:48:36 AM,T470,Cat 785,537,780,MRM,FUEL&LUBE,163.855
260818001,8/18/2026 11:06:07 AM,T166,Cat 797,1032,780,MRM,FUEL&LUBE,18.345
260818001,8/18/2026 11:07:39 AM,T147,Cat 797,853,780,JPM,FUEL&LUBE,
260818001,8/18/2026 11:17:52 AM,T101,Cat 797,230,300,MRM,WAIT FOR FUEL BAY,18.465
